ID;LON;LAT;NAME;CLASS;STATE;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
3091;-53.865;-27.2646;Derrubadas;Sede Municipal;RIO GRANDE DO SUL;4626;6373;5894;5139;4020;3106;2532;2861;3721;3994;5168;6141;6564
3093;-53.6978;-27.2907;Vista Gaúcha;Sede Municipal;RIO GRANDE DO SUL;4651;6475;5859;5165;4045;3092;2558;2898;3716;4000;5195;6193;6611
3095;-53.4261;-27.2796;Caiçara;Sede Municipal;RIO GRANDE DO SUL;4654;6456;5867;5169;4059;3113;2577;2906;3735;3997;5185;6199;6584
3099;-53.0346;-27.2506;Alpestre;Sede Municipal;RIO GRANDE DO SUL;4646;6296;5844;5169;4084;3111;2612;2889;3743;4018;5172;6204;6611
3099;-53.058;-27.3302;Planalto;Sede Municipal;RIO GRANDE DO SUL;4646;6296;5844;5169;4084;3111;2612;2889;3743;4018;5172;6204;6611
3101;-52.8422;-27.2978;Rio dos Índios;Sede Municipal;RIO GRANDE DO SUL;4658;6296;5872;5169;4123;3131;2636;2925;3779;4026;5169;6186;6588
3149;-53.7113;-27.1931;Barra do Guarita;Sede Municipal;RIO GRANDE DO SUL;4625;6407;5867;5152;4025;3093;2515;2857;3711;3998;5166;6158;6552
3150;-53.6085;-27.2114;Pinheirinho do Vale;Sede Municipal;RIO GRANDE DO SUL;4642;6456;5859;5155;4036;3101;2530;2866;3725;4003;5186;6200;6589
3152;-53.4027;-27.1612;Vicente Dutra;Sede Municipal;RIO GRANDE DO SUL;4640;6429;5857;5155;4041;3096;2541;2857;3731;4010;5172;6201;6588
3154;-53.2548;-27.1955;Iraí;Sede Municipal;RIO GRANDE DO SUL;4645;6368;5881;5182;4062;3092;2569;2870;3727;4000;5169;6199;6618
