ID;LON;LAT;NAME;CLASS;STATE;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
4434;-50.8575;-25.0072;Ivaí;Sede Municipal;PARANÁ;4564;5771;5462;4945;4133;3261;2865;3135;4137;4301;4949;5808;6001
4437;-50.5798;-25.0242;Ipiranga;Sede Municipal;PARANÁ;4523;5670;5424;4873;4116;3278;2880;3131;4115;4280;4900;5711;5901
4452;-49.0883;-24.9736;Tunas do Paraná;Sede Municipal;PARANÁ;4248;5396;5268;4575;3823;3111;2788;2957;3903;3896;4407;5235;5615
4466;-54.3365;-24.859;Santa Helena;Sede Municipal;PARANÁ;4836;6423;5955;5404;4287;3302;2905;3113;4076;4350;5348;6193;6671
4468;-54.1056;-24.9423;Diamante D'Oeste;Sede Municipal;PARANÁ;4799;6292;5772;5332;4278;3307;2911;3137;4149;4377;5314;6152;6565
4471;-53.8526;-24.9378;São Pedro do Iguaçu;Sede Municipal;PARANÁ;4768;6292;5678;5193;4254;3329;2942;3182;4185;4384;5220;6064;6494
4485;-52.4705;-24.8866;Laranjal;Sede Municipal;PARANÁ;4799;6203;5633;5272;4414;3420;3027;3251;4257;4443;5249;6096;6326
4487;-52.2033;-24.8858;Palmital;Sede Municipal;PARANÁ;4775;6093;5619;5215;4400;3402;3028;3257;4232;4436;5234;6089;6289
4491;-51.87;-24.9382;Santa Maria do Oeste;Sede Municipal;PARANÁ;4684;5795;5509;5069;4289;3372;2992;3264;4252;4413;5153;5962;6143
4494;-51.543;-24.8773;Boa Ventura de São Roque;Sede Municipal;PARANÁ;4666;5822;5522;4993;4287;3363;2948;3272;4250;4418;5105;5897;6111
4508;-50.1102;-24.9483;Carambeí;Sede Municipal;PARANÁ;4565;5686;5445;4813;4204;3298;2965;3218;4185;4324;4974;5704;5960
4538;-54.0577;-24.8373;São José das Palmeiras;Sede Municipal;PARANÁ;4793;6260;5706;5333;4263;3319;2941;3158;4159;4406;5295;6145;6526
4539;-53.9048;-24.7937;Ouro Verde do Oeste;Sede Municipal;PARANÁ;4787;6275;5701;5287;4264;3336;2958;3165;4176;4390;5270;6120;6504
4545;-53.301;-24.7976;Corbélia;Sede Municipal;PARANÁ;4778;6311;5554;5191;4309;3393;3026;3225;4221;4440;5192;6045;6430
